  0.1442000000000000E+04,  0.8333333333333333E-01,  0.1434236478805542E+02,  0.5975985201075673E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1443000000000000E+04,  0.2500000000000000E+00,  0.1434172153472900E+02,  0.5975717213004827E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1444000000000000E+04,  0.4166666666666668E+00,  0.1434103345870972E+02,  0.5975430598482490E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1445000000000000E+04,  0.5833333333333334E+00,  0.1434028911590576E+02,  0.5975120468065143E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1446000000000000E+04,  0.7500000000000001E+00,  0.1433949184417725E+02,  0.5974787985906005E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1447000000000000E+04,  0.9166666666666665E+00,  0.1433865165710449E+02,  0.5974438041448593E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1448000000000000E+04,  0.1083333333333333E+01,  0.1433778047561646E+02,  0.5974075058475137E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1449000000000000E+04,  0.1250000000000000E+01,  0.1433688831329346E+02,  0.5973703460767865E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1450000000000000E+04,  0.1416666666666667E+01,  0.1433598423004150E+02,  0.5973326740786433E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1451000000000000E+04,  0.1583333333333333E+01,  0.1433507394790649E+02,  0.5972947226837277E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1452000000000000E+04,  0.1750000000000000E+01,  0.1433415794372559E+02,  0.5972565617412329E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1453000000000000E+04,  0.1916666666666667E+01,  0.1433323812484741E+02,  0.5972182145342231E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1454000000000000E+04,  0.2083333333333333E+01,  0.1433230972290039E+02,  0.5971795646473765E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1455000000000000E+04,  0.2250000000000000E+01,  0.1433136987686157E+02,  0.5971404025331140E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1456000000000000E+04,  0.2416666666666667E+01,  0.1433041191101074E+02,  0.5971004720777273E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1457000000000000E+04,  0.2583333333333333E+01,  0.1432942867279053E+02,  0.5970595171675086E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1458000000000000E+04,  0.2750000000000000E+01,  0.1432841348648071E+02,  0.5970172118395567E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1459000000000000E+04,  0.2916666666666667E+01,  0.1432735824584961E+02,  0.5969732534140348E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1460000000000000E+04,  0.3083333333333333E+01,  0.1432625532150269E+02,  0.5969273159280419E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1461000000000000E+04,  0.3250000000000000E+01,  0.1432509899139404E+02,  0.5968791199848056E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1462000000000000E+04,  0.3416666666666667E+01,  0.1432388210296631E+02,  0.5968284094706178E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1463000000000000E+04,  0.3583333333333333E+01,  0.1432260036468506E+02,  0.5967749981209636E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1464000000000000E+04,  0.3750000000000000E+01,  0.1432124948501587E+02,  0.5967187229543924E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1465000000000000E+04,  0.3916666666666667E+01,  0.1431982898712158E+02,  0.5966595141217113E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1466000000000000E+04,  0.4083333333333334E+01,  0.1431833696365356E+02,  0.5965973483398557E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1467000000000000E+04,  0.4250000000000000E+01,  0.1431677675247192E+02,  0.5965323420241475E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1468000000000000E+04,  0.4416666666666668E+01,  0.1431515216827393E+02,  0.5964646814391017E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1469000000000000E+04,  0.4583333333333334E+01,  0.1431347227096558E+02,  0.5963946692645550E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1470000000000000E+04,  0.4750000000000000E+01,  0.1431174707412720E+02,  0.5963227944448590E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1471000000000000E+04,  0.4916666666666668E+01,  0.1430999279022217E+02,  0.5962496856227517E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1472000000000000E+04,  0.5083333333333334E+01,  0.1430822992324829E+02,  0.5961762275546789E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1473000000000000E+04,  0.5250000000000000E+01,  0.1430648374557495E+02,  0.5961034912616014E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1474000000000000E+04,  0.5416666666666668E+01,  0.1430478906631470E+02,  0.5960328737273812E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1475000000000000E+04,  0.5583333333333334E+01,  0.1430318641662598E+02,  0.5959660746157169E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1476000000000000E+04,  0.5750000000000000E+01,  0.1430172777175903E+02,  0.5959052825346589E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1477000000000000E+04,  0.5916666666666668E+01,  0.1430047607421875E+02,  0.5958531517535448E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1478000000000000E+04,  0.6083333333333334E+01,  0.1429951047897339E+02,  0.5958129186183214E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1479000000000000E+04,  0.6250000000000000E+01,  0.1429892683029175E+02,  0.5957886343821883E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1480000000000000E+04,  0.6416666666666668E+01,  0.1429884576797485E+02,  0.5957852117717266E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1481000000000000E+04,  0.6583333333333334E+01,  0.1429941320419312E+02,  0.5958088673651218E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1482000000000000E+04,  0.6750000000000000E+01,  0.1430081415176392E+02,  0.5958672380074859E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1483000000000000E+04,  0.6916666666666668E+01,  0.1430327749252319E+02,  0.5959698930382729E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1484000000000000E+04,  0.7083333333333334E+01,  0.1430709552764893E+02,  0.5961289629340172E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1485000000000000E+04,  0.7250000000000000E+01,  0.1431264019012451E+02,  0.5963600007817149E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.1486000000000000E+04,  0.7416666666666668E+01,  0.1432039260864258E+02,  0.5966830067336559E-02,  0.2000000000000000E+01,  0.0000000000000000E+00,
