                                                         requeste
      150.000000,      150.000000,  0.2189210925415523E+02
      300.000000,      300.000000,  0.2763106221647895E+02
      450.000000,      450.000000,  0.3480534885675163E+02
      600.000000,      600.000000,  0.4100387040153321E+02
      900.000000,      900.000000,  0.5096709863710183E+02
     1050.000000,     1050.000000,  0.5305690002301193E+02
     1200.000000,     1200.000000,  0.5075373203031295E+02
     1500.000000,     1500.000000,  0.4290345203622925E+02
     1800.000000,     1800.000000,  0.3705178608226316E+02
