  0.100000000000000E+01,  0.100000000000030E-02,  0.100000000000030E-03,  0.100000000000030E-03, -0.280172426218815E-16,  0.280172436399499E-16,  0.000000000000000E+00,  0.999999999999999E+00, -0.100000004749745E-02,
  0.200000000000000E+01,  0.200000000000067E-02,  0.720000000000084E-03,  0.720000000000084E-03, -0.800000011920929E+00,  0.800000000000027E+00, -0.800000011920929E+00,  0.200000000000000E+01,  0.000000000000000E+00,
  0.300000000000000E+01,  0.200153245756909E-15,  0.200178365975939E-16,  0.200135629512352E-16,  0.893226517690079E-17, -0.893226214814180E-17,  0.000000000000000E+00,  0.100000000000000E+01, -0.200000009499490E-02,
