                                                         requeste
      150.000000,      150.000000,  0.2190172740296637E+02
      300.000000,      300.000000,  0.2764766067517788E+02
      450.000000,      450.000000,  0.3481721422065522E+02
      600.000000,      600.000000,  0.4101198863242558E+02
      900.000000,      900.000000,  0.5096998608034073E+02
     1050.000000,     1050.000000,  0.5304841133851868E+02
     1200.000000,     1200.000000,  0.5073693289816676E+02
     1500.000000,     1500.000000,  0.4289343432545724E+02
     1800.000000,     1800.000000,  0.3704618137573866E+02
