  0.3000000000000000E+03,  0.0000000000000000E+00,  0.2890981011239970E+02,
  0.3000000000000000E+03,  0.1562500000000000E-03,  0.2883128878728860E+02,
  0.3000000000000000E+03,  0.3125000000000001E-03,  0.2875537065296647E+02,
  0.3000000000000000E+03,  0.4687500000000000E-03,  0.2868204505102346E+02,
  0.3000000000000000E+03,  0.6250000000000001E-03,  0.2861130166753935E+02,
  0.3000000000000000E+03,  0.7812500000000000E-03,  0.2854313053357881E+02,
  0.3000000000000000E+03,  0.9375000000000000E-03,  0.2847752202567022E+02,
  0.3000000000000000E+03,  0.1093750000000000E-02,  0.2841446686626789E+02,
  0.3000000000000000E+03,  0.1250000000000000E-02,  0.2835395612419752E+02,
  0.3000000000000000E+03,  0.1406250000000000E-02,  0.2829598121508517E+02,
  0.3000000000000000E+03,  0.1562500000000000E-02,  0.2824053390176955E+02,
  0.3000000000000000E+03,  0.1718750000000000E-02,  0.2818760629469747E+02,
  0.3000000000000000E+03,  0.1875000000000000E-02,  0.2813719085230294E+02,
  0.3000000000000000E+03,  0.2031250000000001E-02,  0.2808928038136929E+02,
  0.3000000000000000E+03,  0.2187500000000000E-02,  0.2804386803737458E+02,
  0.3000000000000000E+03,  0.2343750000000000E-02,  0.2800094732482024E+02,
  0.3000000000000000E+03,  0.2500000000000000E-02,  0.2796051209754326E+02,
  0.3000000000000000E+03,  0.2656250000000000E-02,  0.2792255655901105E+02,
  0.3000000000000000E+03,  0.2812500000000000E-02,  0.2788707526260009E+02,
  0.3000000000000000E+03,  0.2968750000000001E-02,  0.2785406311185735E+02,
  0.3000000000000000E+03,  0.3125000000000000E-02,  0.2782351536074512E+02,
  0.3000000000000000E+03,  0.3281250000000001E-02,  0.2779542761386889E+02,
  0.3000000000000000E+03,  0.3437500000000000E-02,  0.2776979582668846E+02,
  0.3000000000000000E+03,  0.3593750000000000E-02,  0.2774661630571218E+02,
  0.3000000000000000E+03,  0.3750000000000000E-02,  0.2772588570867439E+02,
  0.3000000000000000E+03,  0.3906250000000000E-02,  0.2770760104469576E+02,
  0.3000000000000000E+03,  0.4062500000000000E-02,  0.2769175967442718E+02,
  0.3000000000000000E+03,  0.4218749999999999E-02,  0.2767835931017625E+02,
  0.3000000000000000E+03,  0.4375000000000000E-02,  0.2766739801601741E+02,
  0.3000000000000000E+03,  0.4531250000000000E-02,  0.2765887420788468E+02,
  0.3000000000000000E+03,  0.4687500000000000E-02,  0.2765278665364786E+02,
  0.3000000000000000E+03,  0.4843750000000001E-02,  0.2764913447317167E+02,
  0.3000000000000000E+03,  0.5000000000000000E-02,  0.2764791713835809E+02,
  0.3000000000000000E+03,  0.5156249999999999E-02,  0.2764913447317164E+02,
