  0.4890000000000000E+03,  0.0000000000000000E+00,  0.4000000000000000E+01,  0.0000000000000000E+00,  0.0000000000000000E+00,
  0.4900000000000000E+03,  0.1000000000000000E+01,  0.4000000000000000E+01,  0.8306710892980702E-04, -0.4467042652798639E-04,
  0.4910000000000000E+03,  0.2000000000000000E+01,  0.4000000000000000E+01,  0.1696363211643325E-03, -0.1446123071466463E-03,
  0.4920000000000000E+03,  0.3000000000000000E+01,  0.4000000000000000E+01,  0.2555488077075965E-03, -0.3183155042478447E-03,
  0.4930000000000000E+03,  0.4000000000000000E+01,  0.4000000000000000E+01,  0.3389460537980413E-03, -0.5605858112501936E-03,
  0.4940000000000000E+03,  0.5000000000000000E+01,  0.4000000000000000E+01,  0.4202827986767522E-03, -0.8693109621175978E-03,
  0.4950000000000000E+03,  0.6000000000000000E+01,  0.4000000000000000E+01,  0.4999986684949476E-03, -0.1243003356286828E-02,
  0.4960000000000000E+03,  0.7000000000000000E+01,  0.4000000000000000E+01,  0.5782361407718601E-03, -0.1680525745051450E-02,
  0.4970000000000000E+03,  0.8000000000000000E+01,  0.4000000000000000E+01,  0.6550216300680125E-03, -0.2180733332450980E-02,
  0.4980000000000000E+03,  0.9000000000000000E+01,  0.4000000000000000E+01,  0.7303522497515986E-03, -0.2742462106010700E-02,
  0.4990000000000000E+03,  0.1000000000000000E+02,  0.4000000000000000E+01,  0.8042234115137187E-03, -0.3364534389703477E-02,
  0.5000000000000000E+03,  0.1100000000000000E+02,  0.4000000000000000E+01,  0.8766326770484279E-03, -0.4045767977251870E-02,
  0.5010000000000000E+03,  0.1200000000000000E+02,  0.4000000000000000E+01,  0.9475792299829539E-03, -0.4784979464907351E-02,
  0.5020000000000000E+03,  0.1300000000000000E+02,  0.4000000000000000E+01,  0.1017062907718994E-02, -0.5580985404910801E-02,
  0.5030000000000000E+03,  0.1400000000000000E+02,  0.4000000000000000E+01,  0.1085083723278669E-02, -0.6432602468101838E-02,
  0.5040000000000000E+03,  0.1500000000000000E+02,  0.4000000000000000E+01,  0.1151641705312573E-02, -0.7338647403965607E-02,
  0.5050000000000000E+03,  0.1600000000000000E+02,  0.4000000000000000E+01,  0.1216736868958646E-02, -0.8297936991732431E-02,
  0.5060000000000000E+03,  0.1700000000000000E+02,  0.4000000000000000E+01,  0.1280369219313083E-02, -0.9309288017947571E-02,
  0.5070000000000000E+03,  0.1800000000000000E+02,  0.4000000000000000E+01,  0.1342538757383358E-02, -0.1037151726950201E-01,
  0.5080000000000000E+03,  0.1900000000000000E+02,  0.4000000000000000E+01,  0.1403245483090771E-02, -0.1148344153254252E-01,
  0.5090000000000000E+03,  0.2000000000000000E+02,  0.4000000000000000E+01,  0.1462489396257094E-02, -0.1264387759273063E-01,
  0.5100000000000000E+03,  0.2100000000000000E+02,  0.4000000000000000E+01,  0.1520270496787868E-02, -0.1385164223554115E-01,
  0.5110000000000000E+03,  0.2200000000000000E+02,  0.4000000000000000E+01,  0.1576588784650988E-02, -0.1510555224640259E-01,
  0.5120000000000000E+03,  0.2300000000000000E+02,  0.4000000000000000E+01,  0.1631444259839993E-02, -0.1640442441074079E-01,
  0.5130000000000000E+03,  0.2400000000000000E+02,  0.4000000000000000E+01,  0.1684836922355333E-02, -0.1774707551398609E-01,
  0.5140000000000000E+03,  0.2500000000000000E+02,  0.4000000000000000E+01,  0.1736766772198135E-02, -0.1913232234157191E-01,
  0.5150000000000000E+03,  0.2600000000000000E+02,  0.4000000000000000E+01,  0.1787233809369038E-02, -0.2055898167893291E-01,
  0.5160000000000000E+03,  0.2700000000000000E+02,  0.4000000000000000E+01,  0.1836238033868266E-02, -0.2202587031150407E-01,
  0.5170000000000000E+03,  0.2800000000000000E+02,  0.4000000000000000E+01,  0.1883779445695884E-02, -0.2353180502472041E-01,
  0.5180000000000000E+03,  0.2900000000000000E+02,  0.4000000000000000E+01,  0.1929858044851894E-02, -0.2507560260401698E-01,
  0.5190000000000000E+03,  0.3000000000000000E+02,  0.4000000000000000E+01,  0.1974473831336293E-02, -0.2665607983482877E-01,
  0.5200000000000000E+03,  0.3100000000000000E+02,  0.4000000000000000E+01,  0.2017626805149074E-02, -0.2827205350259078E-01,
  0.5210000000000000E+03,  0.3200000000000000E+02,  0.4000000000000000E+01,  0.2059316966290242E-02, -0.2992234039273800E-01,
  0.5220000000000000E+03,  0.3300000000000000E+02,  0.4000000000000000E+01,  0.2099544314759791E-02, -0.3160575729070546E-01,
  0.5230000000000000E+03,  0.3400000000000000E+02,  0.4000000000000000E+01,  0.2138308850557727E-02, -0.3332112098192810E-01,
  0.5240000000000000E+03,  0.3500000000000000E+02,  0.4000000000000000E+01,  0.2175610573684042E-02, -0.3506724825184097E-01,
  0.5250000000000000E+03,  0.3600000000000000E+02,  0.4000000000000000E+01,  0.2211449484138724E-02, -0.3684295588587904E-01,
  0.5260000000000000E+03,  0.3700000000000000E+02,  0.4000000000000000E+01,  0.2245825581921728E-02, -0.3864706066947732E-01,
  0.5270000000000000E+03,  0.3800000000000000E+02,  0.4000000000000000E+01,  0.2278738867032917E-02, -0.4047837938807070E-01,
  0.5280000000000000E+03,  0.3900000000000000E+02,  0.4000000000000000E+01,  0.2310189339472125E-02, -0.4233572882709382E-01,
  0.5290000000000000E+03,  0.4000000000000000E+02,  0.4000000000000000E+01,  0.2340176999239489E-02, -0.4421792577198067E-01,
  0.5300000000000000E+03,  0.4100000000000000E+02,  0.4000000000000000E+01,  0.2368701846336958E-02, -0.4612378700816483E-01,
  0.5310000000000000E+03,  0.4200000000000000E+02,  0.4000000000000000E+01,  0.2395763880772008E-02, -0.4805212932108167E-01,
  0.5320000000000000E+03,  0.4300000000000000E+02,  0.4000000000000000E+01,  0.2421363102563255E-02, -0.5000176949617925E-01,
  0.5330000000000000E+03,  0.4400000000000000E+02,  0.4000000000000000E+01,  0.2445499511736598E-02, -0.5197152431894728E-01,
  0.5340000000000000E+03,  0.4500000000000000E+02,  0.4000000000000000E+01,  0.2468173108265974E-02, -0.5396021057496524E-01,
  0.5350000000000000E+03,  0.4600000000000000E+02,  0.4000000000000000E+01,  0.2489383891837116E-02, -0.5596664504989736E-01,
  0.5360000000000000E+03,  0.4700000000000000E+02,  0.4000000000000000E+01,  0.2509131861243517E-02, -0.5798964452910012E-01,
  0.5370000000000000E+03,  0.4800000000000000E+02,  0.4000000000000000E+01,  0.2527417013490410E-02, -0.6002802579590764E-01,
  0.5380000000000000E+03,  0.4900000000000000E+02,  0.4000000000000000E+01,  0.2544239344401869E-02, -0.6208060562695868E-01,
  0.5390000000000000E+03,  0.5000000000000000E+02,  0.4000000000000000E+01,  0.2559598858178768E-02, -0.6414620078439295E-01,
  0.5400000000000000E+03,  0.5100000000000000E+02,  0.4000000000000000E+01,  0.2573495605394723E-02, -0.6622362801663059E-01,
  0.5410000000000000E+03,  0.5200000000000000E+02,  0.4000000000000000E+01,  0.2585929779633826E-02, -0.6831170412043944E-01,
  0.5420000000000000E+03,  0.5300000000000000E+02,  0.4000000000000000E+01,  0.2596901863845050E-02, -0.7040924621242660E-01,
  0.5430000000000000E+03,  0.5400000000000000E+02,  0.4000000000000000E+01,  0.2606412560174287E-02, -0.7251507249228634E-01,
  0.5440000000000000E+03,  0.5500000000000000E+02,  0.4000000000000000E+01,  0.2614461274253791E-02, -0.7462800369196107E-01,
  0.5450000000000000E+03,  0.5600000000000000E+02,  0.4000000000000000E+01,  0.2621039093889452E-02, -0.7674686305188431E-01,
  0.5460000000000000E+03,  0.5700000000000000E+02,  0.4000000000000000E+01,  0.2626111879536582E-02, -0.7887046066774563E-01,
  0.5470000000000000E+03,  0.5800000000000000E+02,  0.4000000000000000E+01,  0.2629615203888054E-02, -0.8099753807645366E-01,
  0.5480000000000000E+03,  0.5900000000000000E+02,  0.4000000000000000E+01,  0.2631567399974713E-02, -0.8312668930579595E-01,
  0.5490000000000000E+03,  0.6000000000000000E+02,  0.4000000000000000E+01,  0.2632211186414711E-02, -0.8525682740085241E-01,
