  0.100000000000000E+01,  0.999999999999991E-02, -0.349999999999996E-03, -0.349999999999996E-03,  0.375536568462845E-01, -0.375536554910547E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
  0.110000000000000E+02,  0.999999999999994E-02, -0.349999999999998E-03, -0.349999999999998E-03,  0.243886373937129E-01, -0.243886378936404E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
  0.310000000000000E+02,  0.100000000000000E-01, -0.350000000000000E-03, -0.349999999999999E-03,  0.183896347880363E-01, -0.183896352425481E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
  0.320000000000000E+02,  0.233060098997466E-13, -0.815733979450847E-15, -0.815069240552870E-15, -0.193833038210854E-01,  0.193833029276131E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
  0.620000000000000E+02,  0.000000000000000E+00, -0.318738825868435E-18,  0.691262535293403E-18, -0.457577453926206E-02,  0.457577465335950E-02,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,
