  0.4890000000000000E+03,  0.0000000000000000E+00,  0.4000000000000000E+01,  0.0000000000000000E+00,  0.0000000000000000E+00,
  0.4900000000000000E+03,  0.1000000000000000E+01,  0.4000000000000000E+01,  0.8314293926866668E-04, -0.4467739950985501E-04,
  0.4910000000000000E+03,  0.2000000000000000E+01,  0.4000000000000000E+01,  0.1698062858951857E-03, -0.1446688617935586E-03,
  0.4920000000000000E+03,  0.3000000000000000E+01,  0.4000000000000000E+01,  0.2558090433488778E-03, -0.3184782630946548E-03,
  0.4930000000000000E+03,  0.4000000000000000E+01,  0.4000000000000000E+01,  0.3392888731267669E-03, -0.5608945672706489E-03,
  0.4940000000000000E+03,  0.5000000000000000E+01,  0.4000000000000000E+01,  0.4207043862952893E-03, -0.8698003815162141E-03,
  0.4950000000000000E+03,  0.6000000000000000E+01,  0.4000000000000000E+01,  0.5004973863433919E-03, -0.1243707940119057E-02,
  0.4960000000000000E+03,  0.7000000000000000E+01,  0.4000000000000000E+01,  0.5788107584535472E-03, -0.1681480372846539E-02,
  0.4970000000000000E+03,  0.8000000000000000E+01,  0.4000000000000000E+01,  0.6556708411490490E-03, -0.2181972670622143E-02,
  0.4980000000000000E+03,  0.9000000000000000E+01,  0.4000000000000000E+01,  0.7310746671614064E-03, -0.2744020267414572E-02,
  0.4990000000000000E+03,  0.1000000000000000E+02,  0.4000000000000000E+01,  0.8050176181512072E-03, -0.3366444831444642E-02,
  0.5000000000000000E+03,  0.1100000000000000E+02,  0.4000000000000000E+01,  0.8774972500699423E-03, -0.4048063488916081E-02,
  0.5010000000000000E+03,  0.1200000000000000E+02,  0.4000000000000000E+01,  0.9485127467446223E-03, -0.4787692174153179E-02,
  0.5020000000000000E+03,  0.1300000000000000E+02,  0.4000000000000000E+01,  0.1018063946237158E-02, -0.5584146781660334E-02,
  0.5030000000000000E+03,  0.1400000000000000E+02,  0.4000000000000000E+01,  0.1086150861878765E-02, -0.6436243326174848E-02,
  0.5040000000000000E+03,  0.1500000000000000E+02,  0.4000000000000000E+01,  0.1152773522424184E-02, -0.7342797901508020E-02,
  0.5050000000000000E+03,  0.1600000000000000E+02,  0.4000000000000000E+01,  0.1217931943046503E-02, -0.8302626631283965E-02,
  0.5060000000000000E+03,  0.1700000000000000E+02,  0.4000000000000000E+01,  0.1281626128857765E-02, -0.9314545646440036E-02,
  0.5070000000000000E+03,  0.1800000000000000E+02,  0.4000000000000000E+01,  0.1343856080873936E-02, -0.1037737107825510E-01,
  0.5080000000000000E+03,  0.1900000000000000E+02,  0.4000000000000000E+01,  0.1404621799020541E-02, -0.1148991905726309E-01,
  0.5090000000000000E+03,  0.2000000000000000E+02,  0.4000000000000000E+01,  0.1463923283121086E-02, -0.1265100571351313E-01,
  0.5100000000000000E+03,  0.2100000000000000E+02,  0.4000000000000000E+01,  0.1521760533081665E-02, -0.1385944717686804E-01,
  0.5110000000000000E+03,  0.2200000000000000E+02,  0.4000000000000000E+01,  0.1578133548870273E-02, -0.1511405957714449E-01,
  0.5120000000000000E+03,  0.2300000000000000E+02,  0.4000000000000000E+01,  0.1633042330480424E-02, -0.1641365904415648E-01,
  0.5130000000000000E+03,  0.2400000000000000E+02,  0.4000000000000000E+01,  0.1686486877912496E-02, -0.1775706170772252E-01,
  0.5140000000000000E+03,  0.2500000000000000E+02,  0.4000000000000000E+01,  0.1738467191167557E-02, -0.1914308369766409E-01,
  0.5150000000000000E+03,  0.2600000000000000E+02,  0.4000000000000000E+01,  0.1788983270246199E-02, -0.2057054114380381E-01,
  0.5160000000000000E+03,  0.2700000000000000E+02,  0.4000000000000000E+01,  0.1838035115148619E-02, -0.2203825017596465E-01,
  0.5170000000000000E+03,  0.2800000000000000E+02,  0.4000000000000000E+01,  0.1885622725874859E-02, -0.2354502692396956E-01,
  0.5180000000000000E+03,  0.2900000000000000E+02,  0.4000000000000000E+01,  0.1931746102424918E-02, -0.2508968751764146E-01,
  0.5190000000000000E+03,  0.3000000000000000E+02,  0.4000000000000000E+01,  0.1976405244798789E-02, -0.2667104808680328E-01,
  0.5200000000000000E+03,  0.3100000000000000E+02,  0.4000000000000000E+01,  0.2019600152996467E-02, -0.2828792476127791E-01,
  0.5210000000000000E+03,  0.3200000000000000E+02,  0.4000000000000000E+01,  0.2061330827017956E-02, -0.2993913367088827E-01,
  0.5220000000000000E+03,  0.3300000000000000E+02,  0.4000000000000000E+01,  0.2101597266863253E-02, -0.3162349094545727E-01,
  0.5230000000000000E+03,  0.3400000000000000E+02,  0.4000000000000000E+01,  0.2140399472532362E-02, -0.3333981271480781E-01,
  0.5240000000000000E+03,  0.3500000000000000E+02,  0.4000000000000000E+01,  0.2177737444025275E-02, -0.3508691510876281E-01,
  0.5250000000000000E+03,  0.3600000000000000E+02,  0.4000000000000000E+01,  0.2213611181341978E-02, -0.3686361425714516E-01,
  0.5260000000000000E+03,  0.3700000000000000E+02,  0.4000000000000000E+01,  0.2248020684482435E-02, -0.3866872628977778E-01,
  0.5270000000000000E+03,  0.3800000000000000E+02,  0.4000000000000000E+01,  0.2280965953446525E-02, -0.4050106733648349E-01,
