                                                         requeste
      150.000000,      150.000000,  0.2195287381261977E+02
      300.000000,      300.000000,  0.2773594142375265E+02
      450.000000,      450.000000,  0.3488034988814031E+02
      600.000000,      600.000000,  0.4105521150914306E+02
      900.000000,      900.000000,  0.5098539900445163E+02
     1050.000000,     1050.000000,  0.5300332601454828E+02
     1200.000000,     1200.000000,  0.5064763422646248E+02
     1500.000000,     1500.000000,  0.4284014509744010E+02
     1800.000000,     1800.000000,  0.3701633821855760E+02
