  0.3000000000000000E+03,  0.0000000000000000E+00,  0.2899592811114362E+02,
  0.3000000000000000E+03,  0.1562500000000000E-03,  0.2891753927748610E+02,
  0.3000000000000000E+03,  0.3125000000000001E-03,  0.2884174949241561E+02,
  0.3000000000000000E+03,  0.4687500000000000E-03,  0.2876854809135833E+02,
  0.3000000000000000E+03,  0.6250000000000001E-03,  0.2869792475442921E+02,
  0.3000000000000000E+03,  0.7812500000000000E-03,  0.2862986950692769E+02,
  0.3000000000000000E+03,  0.9375000000000000E-03,  0.2856437271981672E+02,
  0.3000000000000000E+03,  0.1093750000000000E-02,  0.2850142511018512E+02,
  0.3000000000000000E+03,  0.1250000000000000E-02,  0.2844101774169351E+02,
  0.3000000000000000E+03,  0.1406250000000000E-02,  0.2838314202500341E+02,
  0.3000000000000000E+03,  0.1562500000000000E-02,  0.2832778971818976E+02,
  0.3000000000000000E+03,  0.1718750000000000E-02,  0.2827495292713674E+02,
  0.3000000000000000E+03,  0.1875000000000000E-02,  0.2822462410591684E+02,
  0.3000000000000000E+03,  0.2031250000000001E-02,  0.2817679605715338E+02,
  0.3000000000000000E+03,  0.2187500000000000E-02,  0.2813146193236606E+02,
  0.3000000000000000E+03,  0.2343750000000000E-02,  0.2808861523229988E+02,
  0.3000000000000000E+03,  0.2500000000000000E-02,  0.2804824980723725E+02,
  0.3000000000000000E+03,  0.2656250000000000E-02,  0.2801035985729342E+02,
  0.3000000000000000E+03,  0.2812500000000000E-02,  0.2797493993269492E+02,
  0.3000000000000000E+03,  0.2968750000000001E-02,  0.2794198493404133E+02,
  0.3000000000000000E+03,  0.3125000000000000E-02,  0.2791149011255017E+02,
  0.3000000000000000E+03,  0.3281250000000001E-02,  0.2788345107028497E+02,
  0.3000000000000000E+03,  0.3437500000000000E-02,  0.2785786376036655E+02,
  0.3000000000000000E+03,  0.3593750000000000E-02,  0.2783472448716716E+02,
  0.3000000000000000E+03,  0.3750000000000000E-02,  0.2781402990648822E+02,
  0.3000000000000000E+03,  0.3906250000000000E-02,  0.2779577702572078E+02,
  0.3000000000000000E+03,  0.4062500000000000E-02,  0.2777996320398926E+02,
  0.3000000000000000E+03,  0.4218749999999999E-02,  0.2776658615227828E+02,
  0.3000000000000000E+03,  0.4375000000000000E-02,  0.2775564393354264E+02,
  0.3000000000000000E+03,  0.4531250000000000E-02,  0.2774713496280027E+02,
  0.3000000000000000E+03,  0.4687500000000000E-02,  0.2774105800720847E+02,
  0.3000000000000000E+03,  0.4843750000000001E-02,  0.2773741218612290E+02,
  0.3000000000000000E+03,  0.5000000000000000E-02,  0.2773619697114013E+02,
  0.3000000000000000E+03,  0.5156249999999999E-02,  0.2773741218612284E+02,
  0.3000000000000000E+03,  0.5312500000000000E-02,  0.2774105800720834E+02,
  0.3000000000000000E+03,  0.5468750000000001E-02,  0.2774713496280010E+02,
  0.3000000000000000E+03,  0.5625000000000000E-02,  0.2775564393354241E+02,
  0.3000000000000000E+03,  0.5781250000000000E-02,  0.2776658615227800E+02,
  0.3000000000000000E+03,  0.5937499999999999E-02,  0.2777996320398891E+02,
  0.3000000000000000E+03,  0.6093750000000000E-02,  0.2779577702572037E+02,
  0.3000000000000000E+03,  0.6249999999999999E-02,  0.2781402990648779E+02,
  0.3000000000000000E+03,  0.6406250000000000E-02,  0.2783472448716665E+02,
  0.3000000000000000E+03,  0.6562500000000001E-02,  0.2785786376036599E+02,
  0.3000000000000000E+03,  0.6718750000000000E-02,  0.2788345107028437E+02,
  0.3000000000000000E+03,  0.6875000000000000E-02,  0.2791149011254949E+02,
  0.3000000000000000E+03,  0.7031249999999999E-02,  0.2794198493404058E+02,
  0.3000000000000000E+03,  0.7187500000000000E-02,  0.2797493993269413E+02,
  0.3000000000000000E+03,  0.7343750000000000E-02,  0.2801035985729260E+02,
  0.3000000000000000E+03,  0.7500000000000000E-02,  0.2804824980723636E+02,
  0.3000000000000000E+03,  0.7656249999999999E-02,  0.2808861523229893E+02,
  0.3000000000000000E+03,  0.7812500000000000E-02,  0.2813146193236507E+02,
  0.3000000000000000E+03,  0.7968749999999998E-02,  0.2817679605715235E+02,
  0.3000000000000000E+03,  0.8124999999999999E-02,  0.2822462410591574E+02,
  0.3000000000000000E+03,  0.8281250000000000E-02,  0.2827495292713561E+02,
  0.3000000000000000E+03,  0.8437500000000002E-02,  0.2832778971818861E+02,
  0.3000000000000000E+03,  0.8593750000000001E-02,  0.2838314202500222E+02,
  0.3000000000000000E+03,  0.8750000000000001E-02,  0.2844101774169227E+02,
  0.3000000000000000E+03,  0.8906250000000003E-02,  0.2850142511018383E+02,
  0.3000000000000000E+03,  0.9062499999999999E-02,  0.2856437271981540E+02,
  0.3000000000000000E+03,  0.9218750000000000E-02,  0.2862986950692633E+02,
  0.3000000000000000E+03,  0.9375000000000001E-02,  0.2869792475442784E+02,
  0.3000000000000000E+03,  0.9531250000000002E-02,  0.2876854809135693E+02,
  0.3000000000000000E+03,  0.9687500000000002E-02,  0.2884174949241420E+02,
  0.3000000000000000E+03,  0.9843750000000000E-02,  0.2891753927748467E+02,
  0.3000000000000000E+03,  0.1000000000000000E-01,  0.2899592811114220E+02,
  0.9000000000000000E+03,  0.0000000000000000E+00,  0.5169597008270827E+02,
  0.9000000000000000E+03,  0.1562500000000000E-03,  0.5165242469011065E+02,
  0.9000000000000000E+03,  0.3125000000000001E-03,  0.5161024069708805E+02,
  0.9000000000000000E+03,  0.4687500000000000E-03,  0.5156942012953755E+02,
  0.9000000000000000E+03,  0.6250000000000001E-03,  0.5152996494787737E+02,
  0.9000000000000000E+03,  0.7812500000000000E-03,  0.5149187704695272E+02,
  0.9000000000000000E+03,  0.9375000000000000E-03,  0.5145515825594488E+02,
  0.9000000000000000E+03,  0.1093750000000000E-02,  0.5141981033828311E+02,
  0.9000000000000000E+03,  0.1250000000000000E-02,  0.5138583499156029E+02,
  0.9000000000000000E+03,  0.1406250000000000E-02,  0.5135323384745111E+02,
  0.9000000000000000E+03,  0.1562500000000000E-02,  0.5132200847163399E+02,
  0.9000000000000000E+03,  0.1718750000000000E-02,  0.5129216036371542E+02,
  0.9000000000000000E+03,  0.1875000000000000E-02,  0.5126369095715859E+02,
  0.9000000000000000E+03,  0.2031250000000001E-02,  0.5123660161921399E+02,
  0.9000000000000000E+03,  0.2187500000000000E-02,  0.5121089365085405E+02,
  0.9000000000000000E+03,  0.2343750000000000E-02,  0.5118656828671052E+02,
  0.9000000000000000E+03,  0.2500000000000000E-02,  0.5116362669501526E+02,
  0.9000000000000000E+03,  0.2656250000000000E-02,  0.5114206997754413E+02,
  0.9000000000000000E+03,  0.2812500000000000E-02,  0.5112189916956399E+02,
  0.9000000000000000E+03,  0.2968750000000001E-02,  0.5110311523978304E+02,
  0.9000000000000000E+03,  0.3125000000000000E-02,  0.5108571909030434E+02,
  0.9000000000000000E+03,  0.3281250000000001E-02,  0.5106971155658248E+02,
  0.9000000000000000E+03,  0.3437500000000000E-02,  0.5105509340738332E+02,
  0.9000000000000000E+03,  0.3593750000000000E-02,  0.5104186534474721E+02,
  0.9000000000000000E+03,  0.3750000000000000E-02,  0.5103002800395528E+02,
  0.9000000000000000E+03,  0.3906250000000000E-02,  0.5101958195349890E+02,
  0.9000000000000000E+03,  0.4062500000000000E-02,  0.5101052769505232E+02,
  0.9000000000000000E+03,  0.4218749999999999E-02,  0.5100286566344850E+02,
  0.9000000000000000E+03,  0.4375000000000000E-02,  0.5099659622665857E+02,
  0.9000000000000000E+03,  0.4531250000000000E-02,  0.5099171968577382E+02,
  0.9000000000000000E+03,  0.4687500000000000E-02,  0.5098823627499132E+02,
  0.9000000000000000E+03,  0.4843750000000001E-02,  0.5098614616160287E+02,
  0.9000000000000000E+03,  0.5000000000000000E-02,  0.5098544944598672E+02,
  0.9000000000000000E+03,  0.5156249999999999E-02,  0.5098614616160278E+02,
  0.9000000000000000E+03,  0.5312500000000000E-02,  0.5098823627499097E+02,
  0.9000000000000000E+03,  0.5468750000000001E-02,  0.5099171968577330E+02,
  0.9000000000000000E+03,  0.5625000000000000E-02,  0.5099659622665797E+02,
  0.9000000000000000E+03,  0.5781250000000000E-02,  0.5100286566344777E+02,
  0.9000000000000000E+03,  0.5937499999999999E-02,  0.5101052769505142E+02,
  0.9000000000000000E+03,  0.6093750000000000E-02,  0.5101958195349788E+02,
  0.9000000000000000E+03,  0.6249999999999999E-02,  0.5103002800395417E+02,
  0.9000000000000000E+03,  0.6406250000000000E-02,  0.5104186534474591E+02,
  0.9000000000000000E+03,  0.6562500000000001E-02,  0.5105509340738190E+02,
  0.9000000000000000E+03,  0.6718750000000000E-02,  0.5106971155658096E+02,
  0.9000000000000000E+03,  0.6875000000000000E-02,  0.5108571909030273E+02,
  0.9000000000000000E+03,  0.7031249999999999E-02,  0.5110311523978126E+02,
  0.9000000000000000E+03,  0.7187500000000000E-02,  0.5112189916956210E+02,
  0.9000000000000000E+03,  0.7343750000000000E-02,  0.5114206997754215E+02,
  0.9000000000000000E+03,  0.7500000000000000E-02,  0.5116362669501315E+02,
  0.9000000000000000E+03,  0.7656249999999999E-02,  0.5118656828670834E+02,
  0.9000000000000000E+03,  0.7812500000000000E-02,  0.5121089365085175E+02,
  0.9000000000000000E+03,  0.7968749999999998E-02,  0.5123660161921163E+02,
  0.9000000000000000E+03,  0.8124999999999999E-02,  0.5126369095715614E+02,
  0.9000000000000000E+03,  0.8281250000000000E-02,  0.5129216036371291E+02,
  0.9000000000000000E+03,  0.8437500000000002E-02,  0.5132200847163136E+02,
  0.9000000000000000E+03,  0.8593750000000001E-02,  0.5135323384744848E+02,
  0.9000000000000000E+03,  0.8750000000000001E-02,  0.5138583499155759E+02,
  0.9000000000000000E+03,  0.8906250000000003E-02,  0.5141981033828036E+02,
  0.9000000000000000E+03,  0.9062499999999999E-02,  0.5145515825594205E+02,
  0.9000000000000000E+03,  0.9218750000000000E-02,  0.5149187704694989E+02,
  0.9000000000000000E+03,  0.9375000000000001E-02,  0.5152996494787448E+02,
  0.9000000000000000E+03,  0.9531250000000002E-02,  0.5156942012953456E+02,
  0.9000000000000000E+03,  0.9687500000000002E-02,  0.5161024069708504E+02,
  0.9000000000000000E+03,  0.9843750000000000E-02,  0.5165242469010761E+02,
  0.9000000000000000E+03,  0.1000000000000000E-01,  0.5169597008270519E+02,
  0.1200000000000000E+04,  0.0000000000000000E+00,  0.4991699910613739E+02,
  0.1200000000000000E+04,  0.1562500000000000E-03,  0.4996294574461164E+02,
  0.1200000000000000E+04,  0.3125000000000001E-03,  0.5000730760462298E+02,
  0.1200000000000000E+04,  0.4687500000000000E-03,  0.5005009686007939E+02,
  0.1200000000000000E+04,  0.6250000000000001E-03,  0.5009132529141696E+02,
  0.1200000000000000E+04,  0.7812500000000000E-03,  0.5013100428503405E+02,
  0.1200000000000000E+04,  0.9375000000000000E-03,  0.5016914483274462E+02,
  0.1200000000000000E+04,  0.1093750000000000E-02,  0.5020575753125014E+02,
  0.1200000000000000E+04,  0.1250000000000000E-02,  0.5024085258163085E+02,
  0.1200000000000000E+04,  0.1406250000000000E-02,  0.5027443978885577E+02,
  0.1200000000000000E+04,  0.1562500000000000E-02,  0.5030652856131185E+02,
  0.1200000000000000E+04,  0.1718750000000000E-02,  0.5033712791035202E+02,
  0.1200000000000000E+04,  0.1875000000000000E-02,  0.5036624644986262E+02,
  0.1200000000000000E+04,  0.2031250000000001E-02,  0.5039389239584951E+02,
  0.1200000000000000E+04,  0.2187500000000000E-02,  0.5042007356604363E+02,
  0.1200000000000000E+04,  0.2343750000000000E-02,  0.5044479737952556E+02,
  0.1200000000000000E+04,  0.2500000000000000E-02,  0.5046807085636905E+02,
  0.1200000000000000E+04,  0.2656250000000000E-02,  0.5048990061730412E+02,
  0.1200000000000000E+04,  0.2812500000000000E-02,  0.5051029288339884E+02,
  0.1200000000000000E+04,  0.2968750000000001E-02,  0.5052925347576078E+02,
  0.1200000000000000E+04,  0.3125000000000000E-02,  0.5054678781525735E+02,
  0.1200000000000000E+04,  0.3281250000000001E-02,  0.5056290092225549E+02,
  0.1200000000000000E+04,  0.3437500000000000E-02,  0.5057759741638048E+02,
  0.1200000000000000E+04,  0.3593750000000000E-02,  0.5059088151629420E+02,
  0.1200000000000000E+04,  0.3750000000000000E-02,  0.5060275703949249E+02,
  0.1200000000000000E+04,  0.3906250000000000E-02,  0.5061322740212181E+02,
  0.1200000000000000E+04,  0.4062500000000000E-02,  0.5062229561881517E+02,
  0.1200000000000000E+04,  0.4218749999999999E-02,  0.5062996430254724E+02,
  0.1200000000000000E+04,  0.4375000000000000E-02,  0.5063623566450912E+02,
  0.1200000000000000E+04,  0.4531250000000000E-02,  0.5064111151400193E+02,
  0.1200000000000000E+04,  0.4687500000000000E-02,  0.5064459325834997E+02,
  0.1200000000000000E+04,  0.4843750000000001E-02,  0.5064668190283327E+02,
  0.1200000000000000E+04,  0.5000000000000000E-02,  0.5064737805063913E+02,
  0.1200000000000000E+04,  0.5156249999999999E-02,  0.5064668190283313E+02,
  0.1200000000000000E+04,  0.5312500000000000E-02,  0.5064459325834963E+02,
  0.1200000000000000E+04,  0.5468750000000001E-02,  0.5064111151400141E+02,
  0.1200000000000000E+04,  0.5625000000000000E-02,  0.5063623566450850E+02,
  0.1200000000000000E+04,  0.5781250000000000E-02,  0.5062996430254650E+02,
  0.1200000000000000E+04,  0.5937499999999999E-02,  0.5062229561881432E+02,
  0.1200000000000000E+04,  0.6093750000000000E-02,  0.5061322740212083E+02,
  0.1200000000000000E+04,  0.6249999999999999E-02,  0.5060275703949138E+02,
  0.1200000000000000E+04,  0.6406250000000000E-02,  0.5059088151629291E+02,
  0.1200000000000000E+04,  0.6562500000000001E-02,  0.5057759741637908E+02,
  0.1200000000000000E+04,  0.6718750000000000E-02,  0.5056290092225398E+02,
  0.1200000000000000E+04,  0.6875000000000000E-02,  0.5054678781525573E+02,
  0.1200000000000000E+04,  0.7031249999999999E-02,  0.5052925347575901E+02,
  0.1200000000000000E+04,  0.7187500000000000E-02,  0.5051029288339694E+02,
  0.1200000000000000E+04,  0.7343750000000000E-02,  0.5048990061730211E+02,
  0.1200000000000000E+04,  0.7500000000000000E-02,  0.5046807085636691E+02,
  0.1200000000000000E+04,  0.7656249999999999E-02,  0.5044479737952332E+02,
  0.1200000000000000E+04,  0.7812500000000000E-02,  0.5042007356604132E+02,
  0.1200000000000000E+04,  0.7968749999999998E-02,  0.5039389239584712E+02,
  0.1200000000000000E+04,  0.8124999999999999E-02,  0.5036624644986014E+02,
  0.1200000000000000E+04,  0.8281250000000000E-02,  0.5033712791034949E+02,
  0.1200000000000000E+04,  0.8437500000000002E-02,  0.5030652856130923E+02,
  0.1200000000000000E+04,  0.8593750000000001E-02,  0.5027443978885312E+02,
  0.1200000000000000E+04,  0.8750000000000001E-02,  0.5024085258162815E+02,
  0.1200000000000000E+04,  0.8906250000000003E-02,  0.5020575753124734E+02,
  0.1200000000000000E+04,  0.9062499999999999E-02,  0.5016914483274178E+02,
  0.1200000000000000E+04,  0.9218750000000000E-02,  0.5013100428503113E+02,
  0.1200000000000000E+04,  0.9375000000000001E-02,  0.5009132529141402E+02,
  0.1200000000000000E+04,  0.9531250000000002E-02,  0.5005009686007641E+02,
  0.1200000000000000E+04,  0.9687500000000002E-02,  0.5000730760461995E+02,
  0.1200000000000000E+04,  0.9843750000000000E-02,  0.4996294574460857E+02,
  0.1200000000000000E+04,  0.1000000000000000E-01,  0.4991699910613430E+02,
  0.1800000000000000E+04,  0.0000000000000000E+00,  0.3659954407010016E+02,
  0.1800000000000000E+04,  0.1562500000000000E-03,  0.3662508225902892E+02,
  0.1800000000000000E+04,  0.3125000000000001E-03,  0.3664982202411807E+02,
  0.1800000000000000E+04,  0.4687500000000000E-03,  0.3667376217723407E+02,
  0.1800000000000000E+04,  0.6250000000000001E-03,  0.3669690156864492E+02,
  0.1800000000000000E+04,  0.7812500000000000E-03,  0.3671923908707538E+02,
  0.1800000000000000E+04,  0.9375000000000000E-03,  0.3674077365976044E+02,
  0.1800000000000000E+04,  0.1093750000000000E-02,  0.3676150425249673E+02,
  0.1800000000000000E+04,  0.1250000000000000E-02,  0.3678142986969220E+02,
  0.1800000000000000E+04,  0.1406250000000000E-02,  0.3680054955441396E+02,
  0.1800000000000000E+04,  0.1562500000000000E-02,  0.3681886238843426E+02,
  0.1800000000000000E+04,  0.1718750000000000E-02,  0.3683636749227455E+02,
  0.1800000000000000E+04,  0.1875000000000000E-02,  0.3685306402524772E+02,
  0.1800000000000000E+04,  0.2031250000000001E-02,  0.3686895118549850E+02,
  0.1800000000000000E+04,  0.2187500000000000E-02,  0.3688402821004193E+02,
  0.1800000000000000E+04,  0.2343750000000000E-02,  0.3689829437480008E+02,
  0.1800000000000000E+04,  0.2500000000000000E-02,  0.3691174899463667E+02,
  0.1800000000000000E+04,  0.2656250000000000E-02,  0.3692439142339018E+02,
  0.1800000000000000E+04,  0.2812500000000000E-02,  0.3693622105390470E+02,
  0.1800000000000000E+04,  0.2968750000000001E-02,  0.3694723731805921E+02,
  0.1800000000000000E+04,  0.3125000000000000E-02,  0.3695743968679477E+02,
  0.1800000000000000E+04,  0.3281250000000001E-02,  0.3696682767014003E+02,
  0.1800000000000000E+04,  0.3437500000000000E-02,  0.3697540081723466E+02,
  0.1800000000000000E+04,  0.3593750000000000E-02,  0.3698315871635110E+02,
  0.1800000000000000E+04,  0.3750000000000000E-02,  0.3699010099491423E+02,
  0.1800000000000000E+04,  0.3906250000000000E-02,  0.3699622731951936E+02,
  0.1800000000000000E+04,  0.4062500000000000E-02,  0.3700153739594823E+02,
  0.1800000000000000E+04,  0.4218749999999999E-02,  0.3700603096918294E+02,
  0.1800000000000000E+04,  0.4375000000000000E-02,  0.3700970782341854E+02,
  0.1800000000000000E+04,  0.4531250000000000E-02,  0.3701256778207316E+02,
  0.1800000000000000E+04,  0.4687500000000000E-02,  0.3701461070779654E+02,
  0.1800000000000000E+04,  0.4843750000000001E-02,  0.3701583650247665E+02,
  0.1800000000000000E+04,  0.5000000000000000E-02,  0.3701624510724445E+02,
  0.1800000000000000E+04,  0.5156249999999999E-02,  0.3701583650247655E+02,
  0.1800000000000000E+04,  0.5312500000000000E-02,  0.3701461070779627E+02,
  0.1800000000000000E+04,  0.5468750000000001E-02,  0.3701256778207279E+02,
  0.1800000000000000E+04,  0.5625000000000000E-02,  0.3700970782341808E+02,
  0.1800000000000000E+04,  0.5781250000000000E-02,  0.3700603096918238E+02,
  0.1800000000000000E+04,  0.5937499999999999E-02,  0.3700153739594757E+02,
  0.1800000000000000E+04,  0.6093750000000000E-02,  0.3699622731951864E+02,
  0.1800000000000000E+04,  0.6249999999999999E-02,  0.3699010099491340E+02,
  0.1800000000000000E+04,  0.6406250000000000E-02,  0.3698315871635016E+02,
  0.1800000000000000E+04,  0.6562500000000001E-02,  0.3697540081723364E+02,
  0.1800000000000000E+04,  0.6718750000000000E-02,  0.3696682767013892E+02,
  0.1800000000000000E+04,  0.6875000000000000E-02,  0.3695743968679357E+02,
  0.1800000000000000E+04,  0.7031249999999999E-02,  0.3694723731805790E+02,
  0.1800000000000000E+04,  0.7187500000000000E-02,  0.3693622105390332E+02,
  0.1800000000000000E+04,  0.7343750000000000E-02,  0.3692439142338872E+02,
  0.1800000000000000E+04,  0.7500000000000000E-02,  0.3691174899463510E+02,
  0.1800000000000000E+04,  0.7656249999999999E-02,  0.3689829437479845E+02,
  0.1800000000000000E+04,  0.7812500000000000E-02,  0.3688402821004026E+02,
  0.1800000000000000E+04,  0.7968749999999998E-02,  0.3686895118549677E+02,
  0.1800000000000000E+04,  0.8124999999999999E-02,  0.3685306402524592E+02,
  0.1800000000000000E+04,  0.8281250000000000E-02,  0.3683636749227271E+02,
  0.1800000000000000E+04,  0.8437500000000002E-02,  0.3681886238843237E+02,
  0.1800000000000000E+04,  0.8593750000000001E-02,  0.3680054955441201E+02,
  0.1800000000000000E+04,  0.8750000000000001E-02,  0.3678142986969022E+02,
  0.1800000000000000E+04,  0.8906250000000003E-02,  0.3676150425249470E+02,
  0.1800000000000000E+04,  0.9062499999999999E-02,  0.3674077365975838E+02,
  0.1800000000000000E+04,  0.9218750000000000E-02,  0.3671923908707329E+02,
  0.1800000000000000E+04,  0.9375000000000001E-02,  0.3669690156864278E+02,
  0.1800000000000000E+04,  0.9531250000000002E-02,  0.3667376217723189E+02,
  0.1800000000000000E+04,  0.9687500000000002E-02,  0.3664982202411587E+02,
  0.1800000000000000E+04,  0.9843750000000000E-02,  0.3662508225902669E+02,
  0.1800000000000000E+04,  0.1000000000000000E-01,  0.3659954407009793E+02,
