  0.6420000000000000E+03,  0.1250000000000000E+00,  0.1755641937255859E+02,  0.1097276253858581E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6430000000000000E+03,  0.3750000000000001E+00,  0.1755360221862793E+02,  0.1097100102924742E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6440000000000000E+03,  0.6250000000000001E+00,  0.1755072975158691E+02,  0.1096920605050400E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6450000000000000E+03,  0.8750000000000001E+00,  0.1754808998107910E+02,  0.1096755622711498E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6460000000000000E+03,  0.1125000000000000E+01,  0.1754571914672852E+02,  0.1096607411454897E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6470000000000000E+03,  0.1375000000000000E+01,  0.1754367828369141E+02,  0.1096479863917921E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6480000000000000E+03,  0.1625000000000000E+01,  0.1754198169708252E+02,  0.1096373853215482E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6490000000000000E+03,  0.1875000000000000E+01,  0.1754062175750732E+02,  0.1096288906410336E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6500000000000000E+03,  0.2125000000000000E+01,  0.1753956794738770E+02,  0.1096222986234352E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6510000000000000E+03,  0.2375000000000000E+01,  0.1753877544403076E+02,  0.1096173473342787E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6520000000000000E+03,  0.2625000000000000E+01,  0.1753819561004639E+02,  0.1096137239073869E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6530000000000000E+03,  0.2875000000000000E+01,  0.1753777885437012E+02,  0.1096111118386034E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6540000000000000E+03,  0.3125000000000000E+01,  0.1753747367858887E+02,  0.1096092164516449E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6550000000000000E+03,  0.3375000000000000E+01,  0.1753724193572998E+02,  0.1096077612601221E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6560000000000000E+03,  0.3625000000000000E+01,  0.1753704547882080E+02,  0.1096065352612641E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6570000000000000E+03,  0.3875000000000000E+01,  0.1753685474395752E+02,  0.1096053420042153E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6580000000000000E+03,  0.4124999999999999E+01,  0.1753664684295654E+02,  0.1096040432457812E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6590000000000000E+03,  0.4375000000000000E+01,  0.1753640556335449E+02,  0.1096025371225551E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6600000000000000E+03,  0.4624999999999999E+01,  0.1753611850738525E+02,  0.1096007435990032E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6610000000000000E+03,  0.4875000000000000E+01,  0.1753577899932861E+02,  0.1095986153814010E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6620000000000000E+03,  0.5124999999999999E+01,  0.1753538322448730E+02,  0.1095961488317698E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6630000000000000E+03,  0.5375000000000000E+01,  0.1753493499755859E+02,  0.1095933403121307E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6640000000000000E+03,  0.5624999999999999E+01,  0.1753443717956543E+02,  0.1095902334782295E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6650000000000000E+03,  0.5875000000000000E+01,  0.1753390216827393E+02,  0.1095868901757058E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6660000000000000E+03,  0.6124999999999999E+01,  0.1753334426879883E+02,  0.1095834013540298E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6670000000000000E+03,  0.6375000000000000E+01,  0.1753279018402100E+02,  0.1095799379982054E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6680000000000000E+03,  0.6624999999999999E+01,  0.1753225803375244E+02,  0.1095766128855757E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6690000000000000E+03,  0.6875000000000000E+01,  0.1753182697296143E+02,  0.1095739207812585E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6700000000000000E+03,  0.7124999999999999E+01,  0.1753143978118896E+02,  0.1095715015253518E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6710000000000000E+03,  0.7375000000000000E+01,  0.1753157138824463E+02,  0.1095723200705834E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6720000000000000E+03,  0.7624999999999999E+01,  0.1753104019165039E+02,  0.1095690058718901E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6730000000000000E+03,  0.7875000000000000E+01,  0.1753452396392822E+02,  0.1095907755370717E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6740000000000000E+03,  0.8125000000000000E+01,  0.1752698421478271E+02,  0.1095436527975835E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6750000000000000E+03,  0.8375000000000002E+01,  0.1756294441223145E+02,  0.1097684071282856E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6760000000000000E+03,  0.8625000000000000E+01,  0.1745352554321289E+02,  0.1090845362341497E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6770000000000000E+03,  0.8875000000000002E+01,  0.1788332843780518E+02,  0.1117708015954122E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6780000000000000E+03,  0.9125000000000000E+01,  0.1639567375183105E+02,  0.1024729681375902E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6790000000000000E+03,  0.9375000000000002E+01,  0.2203887271881104E+02,  0.1377429543936159E-03,  0.2000000000000000E+01,  0.0000000000000000E+00,
  0.6800000000000000E+03,  0.9625000000000000E+01,  0.6954875469207764E+01,  0.4346797140897252E-04,  0.1500000000000000E+01,  0.0000000000000000E+00,
  0.6810000000000000E+03,  0.9875000000000002E+01,  0.2442835044860840E+02,  0.1526771957287565E-03,  0.1500000000000000E+01,  0.0000000000000000E+00,
