  0.1000000000000000E+01,  0.1000000000000000E+01,  0.5000000000000000E+00,  0.4499459746742542E-03,
  0.2000000000000000E+01,  0.3000000000000000E+01,  0.5000000000000000E+00,  0.4824423269280697E-03,
  0.3000000000000000E+01,  0.5000000000000000E+01,  0.5000000000000000E+00,  0.4388798015098508E-03,
  0.4000000000000000E+01,  0.7000000000000000E+01,  0.5000000000000000E+00,  0.4238381521570659E-03,
  0.5000000000000000E+01,  0.9000000000000000E+01,  0.5000000000000000E+00,  0.4085492812587681E-03,
  0.6000000000000000E+01,  0.1100000000000000E+02,  0.5000000000000000E+00,  0.3925150152713559E-03,
  0.7000000000000000E+01,  0.1300000000000000E+02,  0.5000000000000000E+00,  0.3764921814202595E-03,
  0.8000000000000000E+01,  0.1500000000000000E+02,  0.5000000000000000E+00,  0.3604854616566551E-03,
  0.9000000000000000E+01,  0.1700000000000000E+02,  0.5000000000000000E+00,  0.3444822672706439E-03,
  0.1000000000000000E+02,  0.1900000000000000E+02,  0.5000000000000000E+00,  0.3284792427734957E-03,
  0.1100000000000000E+02,  0.2100000000000000E+02,  0.5000000000000000E+00,  0.3124770322277782E-03,
  0.1200000000000000E+02,  0.2300000000000000E+02,  0.5000000000000000E+00,  0.2964760596702309E-03,
  0.1300000000000000E+02,  0.2500000000000000E+02,  0.5000000000000000E+00,  0.2804764570224825E-03,
  0.1400000000000000E+02,  0.2700000000000000E+02,  0.5000000000000000E+00,  0.2644784786095595E-03,
  0.1500000000000000E+02,  0.2900000000000000E+02,  0.5000000000000000E+00,  0.2484824464138169E-03,
  0.1600000000000000E+02,  0.3100000000000000E+02,  0.5000000000000000E+00,  0.2324887455703548E-03,
  0.1700000000000000E+02,  0.3300000000000000E+02,  0.5000000000000000E+00,  0.2164979018145163E-03,
  0.1800000000000000E+02,  0.3500000000000000E+02,  0.5000000000000000E+00,  0.2005105981545132E-03,
  0.1900000000000000E+02,  0.3700000000000000E+02,  0.5000000000000000E+00,  0.1845277553285752E-03,
  0.2000000000000000E+02,  0.3900000000000000E+02,  0.5000000000000000E+00,  0.1685506423394859E-03,
  0.2100000000000000E+02,  0.4100000000000000E+02,  0.5000000000000000E+00,  0.1525810530132305E-03,
  0.2200000000000000E+02,  0.4300000000000000E+02,  0.5000000000000000E+00,  0.1366216387188238E-03,
  0.2300000000000000E+02,  0.4500000000000000E+02,  0.5000000000000000E+00,  0.1206765030956514E-03,
  0.2400000000000000E+02,  0.4700000000000000E+02,  0.5000000000000000E+00,  0.1047519118115804E-03,
  0.2500000000000000E+02,  0.4900000000000000E+02,  0.5000000000000000E+00,  0.8885845565933197E-04,
  0.2600000000000000E+02,  0.5100000000000000E+02,  0.5000000000000000E+00,  0.7301459816282678E-04,
  0.2700000000000000E+02,  0.5300000000000000E+02,  0.5000000000000000E+00,  0.5729270339427062E-04,
  0.2800000000000000E+02,  0.5500000000000000E+02,  0.5000000000000000E+00,  0.4190673646271257E-04,
  0.2900000000000000E+02,  0.5700000000000000E+02,  0.5000000000000000E+00,  0.2672953699373833E-04,
  0.3000000000000000E+02,  0.5900000000000000E+02,  0.5000000000000000E+00,  0.1121651603573079E-04,
  0.3100000000000000E+02,  0.1000000000000000E+01,  0.1500000000000000E+01,  0.2733948915261664E-03,
  0.3200000000000000E+02,  0.3000000000000000E+01,  0.1500000000000000E+01,  0.2872988555478987E-03,
  0.3300000000000000E+02,  0.5000000000000000E+01,  0.1500000000000000E+01,  0.2725934924600481E-03,
  0.3400000000000000E+02,  0.7000000000000000E+01,  0.1500000000000000E+01,  0.2576077440373176E-03,
  0.3500000000000000E+02,  0.9000000000000000E+01,  0.1500000000000000E+01,  0.2485254743624519E-03,
  0.3600000000000000E+02,  0.1100000000000000E+02,  0.1500000000000000E+01,  0.2390204041647063E-03,
  0.3700000000000000E+02,  0.1300000000000000E+02,  0.1500000000000000E+01,  0.2292571317017661E-03,
  0.3800000000000000E+02,  0.1500000000000000E+02,  0.1500000000000000E+01,  0.2195408244519866E-03,
  0.3900000000000000E+02,  0.1700000000000000E+02,  0.1500000000000000E+01,  0.2098269510793528E-03,
  0.4000000000000000E+02,  0.1900000000000000E+02,  0.1500000000000000E+01,  0.2001158247180172E-03,
  0.4100000000000000E+02,  0.2100000000000000E+02,  0.1500000000000000E+01,  0.1904067460213509E-03,
  0.4200000000000000E+02,  0.2300000000000000E+02,  0.1500000000000000E+01,  0.1807006272316757E-03,
  0.4300000000000000E+02,  0.2500000000000000E+02,  0.1500000000000000E+01,  0.1709979004078811E-03,
  0.4400000000000000E+02,  0.2700000000000000E+02,  0.1500000000000000E+01,  0.1612991946398140E-03,
  0.4500000000000000E+02,  0.2900000000000000E+02,  0.1500000000000000E+01,  0.1516052608389649E-03,
  0.4600000000000000E+02,  0.3100000000000000E+02,  0.1500000000000000E+01,  0.1419170950422030E-03,
  0.4700000000000000E+02,  0.3300000000000000E+02,  0.1500000000000000E+01,  0.1322359486036945E-03,
  0.4800000000000000E+02,  0.3500000000000000E+02,  0.1500000000000000E+01,  0.1225635018173980E-03,
  0.4900000000000000E+02,  0.3700000000000000E+02,  0.1500000000000000E+01,  0.1129019816274719E-03,
  0.5000000000000000E+02,  0.3900000000000000E+02,  0.1500000000000000E+01,  0.1032544482526116E-03,
  0.5100000000000000E+02,  0.4100000000000000E+02,  0.1500000000000000E+01,  0.9362523446192848E-04,
  0.5200000000000000E+02,  0.4300000000000000E+02,  0.1500000000000000E+01,  0.8402065278472226E-04,
  0.5300000000000000E+02,  0.4500000000000000E+02,  0.1500000000000000E+01,  0.7445022625090097E-04,
  0.5400000000000000E+02,  0.4700000000000000E+02,  0.1500000000000000E+01,  0.6492899903982393E-04,
  0.5500000000000000E+02,  0.4900000000000000E+02,  0.1500000000000000E+01,  0.5548059708738384E-04,
  0.5600000000000000E+02,  0.5100000000000000E+02,  0.1500000000000000E+01,  0.4615722567755629E-04,
  0.5700000000000000E+02,  0.5300000000000000E+02,  0.1500000000000000E+01,  0.3708332366142033E-04,
  0.5800000000000000E+02,  0.5500000000000000E+02,  0.1500000000000000E+01,  0.2826872699458838E-04,
  0.5900000000000000E+02,  0.5700000000000000E+02,  0.1500000000000000E+01,  0.2118624698089215E-04,
  0.6000000000000000E+02,  0.5900000000000000E+02,  0.1500000000000000E+01,  0.1553440154271861E-04,
  0.6100000000000000E+02,  0.1000000000000000E+01,  0.2500000000000000E+01,  0.6220250062987963E-03,
  0.6200000000000000E+02,  0.3000000000000000E+01,  0.2500000000000000E+01,  0.6698849617977849E-03,
  0.6300000000000000E+02,  0.5000000000000000E+01,  0.2500000000000000E+01,  0.6300774465657063E-03,
  0.6400000000000000E+02,  0.7000000000000000E+01,  0.2500000000000000E+01,  0.6009887727497933E-03,
  0.6500000000000000E+02,  0.9000000000000000E+01,  0.2500000000000000E+01,  0.5788894911755252E-03,
  0.6600000000000000E+02,  0.1100000000000000E+02,  0.2500000000000000E+01,  0.5565765131449790E-03,
  0.6700000000000000E+02,  0.1300000000000000E+02,  0.2500000000000000E+01,  0.5338124415819439E-03,
  0.6800000000000000E+02,  0.1500000000000000E+02,  0.2500000000000000E+01,  0.5111024641839286E-03,
  0.6900000000000000E+02,  0.1700000000000000E+02,  0.2500000000000000E+01,  0.4883991438819908E-03,
  0.7000000000000000E+02,  0.1900000000000000E+02,  0.2500000000000000E+01,  0.4656971485823275E-03,
  0.7100000000000000E+02,  0.2100000000000000E+02,  0.2500000000000000E+01,  0.4429951026387731E-03,
  0.7200000000000000E+02,  0.2300000000000000E+02,  0.2500000000000000E+01,  0.4202939735413287E-03,
  0.7300000000000000E+02,  0.2500000000000000E+02,  0.2500000000000000E+01,  0.3975938011036058E-03,
  0.7400000000000000E+02,  0.2700000000000000E+02,  0.2500000000000000E+01,  0.3748947929851505E-03,
  0.7500000000000000E+02,  0.2900000000000000E+02,  0.2500000000000000E+01,  0.3521971252799196E-03,
  0.7600000000000000E+02,  0.3100000000000000E+02,  0.2500000000000000E+01,  0.3295011377025429E-03,
  0.7700000000000000E+02,  0.3300000000000000E+02,  0.2500000000000000E+01,  0.3068071532958775E-03,
  0.7800000000000000E+02,  0.3500000000000000E+02,  0.2500000000000000E+01,  0.2841156700400074E-03,
  0.7900000000000000E+02,  0.3700000000000000E+02,  0.2500000000000000E+01,  0.2614273542580910E-03,
  0.8000000000000000E+02,  0.3900000000000000E+02,  0.2500000000000000E+01,  0.2387430758819016E-03,
  0.8100000000000000E+02,  0.4100000000000000E+02,  0.2500000000000000E+01,  0.2160641231917129E-03,
  0.8200000000000000E+02,  0.4300000000000000E+02,  0.2500000000000000E+01,  0.1933924063136065E-03,
  0.8300000000000000E+02,  0.4500000000000000E+02,  0.2500000000000000E+01,  0.1707308200014279E-03,
  0.8400000000000000E+02,  0.4700000000000000E+02,  0.2500000000000000E+01,  0.1480832266603513E-03,
  0.8500000000000000E+02,  0.4900000000000000E+02,  0.2500000000000000E+01,  0.1254555859190225E-03,
  0.8600000000000000E+02,  0.5100000000000000E+02,  0.2500000000000000E+01,  0.1028859277892763E-03,
  0.8700000000000000E+02,  0.5300000000000000E+02,  0.2500000000000000E+01,  0.8044508987181055E-04,
  0.8800000000000000E+02,  0.5500000000000000E+02,  0.2500000000000000E+01,  0.5770421357125820E-04,
  0.8900000000000000E+02,  0.5700000000000000E+02,  0.2500000000000000E+01,  0.3472922845567321E-04,
  0.9000000000000000E+02,  0.5900000000000000E+02,  0.2500000000000000E+01,  0.1822975544929169E-04,
  0.9100000000000000E+02,  0.1000000000000000E+01,  0.3500000000000000E+01,  0.4669080879448533E-03,
  0.9200000000000000E+02,  0.3000000000000000E+01,  0.3500000000000000E+01,  0.4953471287425393E-03,
  0.9300000000000000E+02,  0.5000000000000000E+01,  0.3500000000000000E+01,  0.4504227799982723E-03,
  0.9400000000000000E+02,  0.7000000000000000E+01,  0.3500000000000000E+01,  0.4350500400903644E-03,
  0.9500000000000000E+02,  0.9000000000000000E+01,  0.3500000000000000E+01,  0.4193365493368161E-03,
  0.9600000000000000E+02,  0.1100000000000000E+02,  0.3500000000000000E+01,  0.4029144752322980E-03,
  0.9700000000000000E+02,  0.1300000000000000E+02,  0.3500000000000000E+01,  0.3864644736274226E-03,
